AverageTemperature,City,Country,year,month
20.039,2,8,1872.0,4.0
23.017,2,8,1872.0,5.0
22.49,2,8,1872.0,6.0
21.251,2,8,1872.0,7.0
20.26,2,8,1872.0,8.0
20.353,2,8,1872.0,9.0
17.575,2,8,1872.0,10.0
13.873,2,8,1872.0,11.0
12.613,2,8,1872.0,12.0
11.776,2,8,1873.0,1.0
16.105,2,8,1873.0,2.0
17.333,2,8,1873.0,3.0
18.517,2,8,1873.0,4.0
22.528,2,8,1873.0,5.0
21.729,2,8,1873.0,6.0
20.532,2,8,1873.0,7.0
19.782,2,8,1873.0,8.0
19.5,2,8,1873.0,9.0
18.063,2,8,1873.0,10.0
14.154,2,8,1873.0,11.0
14.569,2,8,1873.0,12.0
13.185,2,8,1874.0,1.0
15.365,2,8,1874.0,2.0
17.615,2,8,1874.0,3.0
17.878,2,8,1874.0,4.0
21.176,2,8,1874.0,5.0
21.813,2,8,1874.0,6.0
20.257,2,8,1874.0,7.0
21.162,2,8,1874.0,8.0
19.239,2,8,1874.0,9.0
17.731,2,8,1874.0,10.0
16.317,2,8,1874.0,11.0
13.966,2,8,1874.0,12.0
11.957,2,8,1875.0,1.0
14.317,2,8,1875.0,2.0
17.034,2,8,1875.0,3.0
18.588,2,8,1875.0,4.0
21.927,2,8,1875.0,5.0
22.378,2,8,1875.0,6.0
20.651,2,8,1875.0,7.0
20.22,2,8,1875.0,8.0
18.593,2,8,1875.0,9.0
17.446,2,8,1875.0,10.0
15.84,2,8,1875.0,11.0
13.655,2,8,1875.0,12.0
14.577,2,8,1876.0,1.0
14.537,2,8,1876.0,2.0
16.527,2,8,1876.0,3.0
19.425,2,8,1876.0,4.0
21.533,2,8,1876.0,5.0
21.946,2,8,1876.0,6.0
20.757,2,8,1876.0,7.0
20.575,2,8,1876.0,8.0
19.35,2,8,1876.0,9.0
17.655,2,8,1876.0,10.0
14.602,2,8,1876.0,11.0
11.169,2,8,1876.0,12.0
12.502,2,8,1877.0,1.0
13.81,2,8,1877.0,2.0
16.441,2,8,1877.0,3.0
18.941,2,8,1877.0,4.0
21.573,2,8,1877.0,5.0
22.14,2,8,1877.0,6.0
21.049,2,8,1877.0,7.0
20.987,2,8,1877.0,8.0
20.323,2,8,1877.0,9.0
19.231,2,8,1877.0,10.0
15.056,2,8,1877.0,11.0
13.854,2,8,1877.0,12.0
12.953,2,8,1878.0,1.0
14.532,2,8,1878.0,2.0
16.815,2,8,1878.0,3.0
20.524,2,8,1878.0,4.0
22.721,2,8,1878.0,5.0
23.271,2,8,1878.0,6.0
21.216,2,8,1878.0,7.0
20.159,2,8,1878.0,8.0
19.515,2,8,1878.0,9.0
18.45,2,8,1878.0,10.0
15.995,2,8,1878.0,11.0
12.632,2,8,1878.0,12.0
13.6,2,8,1879.0,1.0
14.169,2,8,1879.0,2.0
17.472,2,8,1879.0,3.0
19.657,2,8,1879.0,4.0
22.723,2,8,1879.0,5.0
21.936,2,8,1879.0,6.0
21.397,2,8,1879.0,7.0
19.494,2,8,1879.0,8.0
18.9,2,8,1879.0,9.0
17.288,2,8,1879.0,10.0
15.578,2,8,1879.0,11.0
14.163,2,8,1879.0,12.0
12.892,2,8,1880.0,1.0
13.132,2,8,1880.0,2.0
16.45,2,8,1880.0,3.0
19.234,2,8,1880.0,4.0
22.136,2,8,1880.0,5.0
22.173,2,8,1880.0,6.0
20.495,2,8,1880.0,7.0
19.495,2,8,1880.0,8.0
19.153,2,8,1880.0,9.0
17.137,2,8,1880.0,10.0
15.34,2,8,1880.0,11.0
13.564,2,8,1880.0,12.0
11.776,2,8,1881.0,1.0
14.369,2,8,1881.0,2.0
17.045,2,8,1881.0,3.0
20.0,2,8,1881.0,4.0
22.015,2,8,1881.0,5.0
22.763,2,8,1881.0,6.0
21.103,2,8,1881.0,7.0
20.062,2,8,1881.0,8.0
19.316,2,8,1881.0,9.0
18.246,2,8,1881.0,10.0
15.176,2,8,1881.0,11.0
13.187,2,8,1881.0,12.0
12.911,2,8,1882.0,1.0
14.385,2,8,1882.0,2.0
17.116,2,8,1882.0,3.0
19.668,2,8,1882.0,4.0
21.404,2,8,1882.0,5.0
21.982,2,8,1882.0,6.0
20.697,2,8,1882.0,7.0
19.212,2,8,1882.0,8.0
19.187,2,8,1882.0,9.0
18.133,2,8,1882.0,10.0
14.85,2,8,1882.0,11.0
12.584,2,8,1882.0,12.0
11.989,2,8,1883.0,1.0
13.322,2,8,1883.0,2.0
16.053,2,8,1883.0,3.0
19.26,2,8,1883.0,4.0
21.215,2,8,1883.0,5.0
21.836,2,8,1883.0,6.0
20.484,2,8,1883.0,7.0
19.91,2,8,1883.0,8.0
19.287,2,8,1883.0,9.0
18.256,2,8,1883.0,10.0
15.395,2,8,1883.0,11.0
13.617,2,8,1883.0,12.0
12.325,2,8,1884.0,1.0
14.86,2,8,1884.0,2.0
17.247,2,8,1884.0,3.0
19.139,2,8,1884.0,4.0
20.563,2,8,1884.0,5.0
22.377,2,8,1884.0,6.0
21.174,2,8,1884.0,7.0
19.62,2,8,1884.0,8.0
19.792,2,8,1884.0,9.0
17.5,2,8,1884.0,10.0
15.011,2,8,1884.0,11.0
13.586,2,8,1884.0,12.0
12.817,2,8,1885.0,1.0
14.414,2,8,1885.0,2.0
17.264,2,8,1885.0,3.0
19.828,2,8,1885.0,4.0
21.515,2,8,1885.0,5.0
22.517,2,8,1885.0,6.0
20.624,2,8,1885.0,7.0
19.93,2,8,1885.0,8.0
19.505,2,8,1885.0,9.0
17.428,2,8,1885.0,10.0
15.588,2,8,1885.0,11.0
13.885,2,8,1885.0,12.0
12.513,2,8,1886.0,1.0
14.318,2,8,1886.0,2.0
17.114,2,8,1886.0,3.0
19.368,2,8,1886.0,4.0
22.475,2,8,1886.0,5.0
22.162,2,8,1886.0,6.0
21.066,2,8,1886.0,7.0
20.323,2,8,1886.0,8.0
19.16,2,8,1886.0,9.0
17.744,2,8,1886.0,10.0
13.786,2,8,1886.0,11.0
11.798,2,8,1886.0,12.0
11.643,2,8,1887.0,1.0
14.346,2,8,1887.0,2.0
16.583,2,8,1887.0,3.0
18.795,2,8,1887.0,4.0
21.261,2,8,1887.0,5.0
21.608,2,8,1887.0,6.0
20.264,2,8,1887.0,7.0
19.938,2,8,1887.0,8.0
19.244,2,8,1887.0,9.0
16.96,2,8,1887.0,10.0
14.837,2,8,1887.0,11.0
11.465,2,8,1887.0,12.0
12.326,2,8,1888.0,1.0
14.221,2,8,1888.0,2.0
15.813,2,8,1888.0,3.0
19.276,2,8,1888.0,4.0
21.279,2,8,1888.0,5.0
21.299,2,8,1888.0,6.0
20.524,2,8,1888.0,7.0
19.926,2,8,1888.0,8.0
18.581,2,8,1888.0,9.0
18.537,2,8,1888.0,10.0
14.346,2,8,1888.0,11.0
13.482,2,8,1888.0,12.0
12.93,2,8,1889.0,1.0
14.919,2,8,1889.0,2.0
15.857,2,8,1889.0,3.0
19.745,2,8,1889.0,4.0
22.131,2,8,1889.0,5.0
22.797,2,8,1889.0,6.0
20.819,2,8,1889.0,7.0
20.023,2,8,1889.0,8.0
18.802,2,8,1889.0,9.0
17.381,2,8,1889.0,10.0
14.982,2,8,1889.0,11.0
14.019,2,8,1889.0,12.0
13.752,2,8,1890.0,1.0
14.49,2,8,1890.0,2.0
16.026,2,8,1890.0,3.0
19.37,2,8,1890.0,4.0
22.169,2,8,1890.0,5.0
21.168,2,8,1890.0,6.0
20.202,2,8,1890.0,7.0
19.559,2,8,1890.0,8.0
19.102,2,8,1890.0,9.0
17.764,2,8,1890.0,10.0
15.004,2,8,1890.0,11.0
13.278,2,8,1890.0,12.0
12.849,2,8,1891.0,1.0
14.511,2,8,1891.0,2.0
16.029,2,8,1891.0,3.0
18.46,2,8,1891.0,4.0
20.803,2,8,1891.0,5.0
21.224,2,8,1891.0,6.0
20.732,2,8,1891.0,7.0
19.801,2,8,1891.0,8.0
19.598,2,8,1891.0,9.0
17.102,2,8,1891.0,10.0
15.492,2,8,1891.0,11.0
12.839,2,8,1891.0,12.0
12.281,2,8,1892.0,1.0
15.28,2,8,1892.0,2.0
15.983,2,8,1892.0,3.0
19.855,2,8,1892.0,4.0
22.249,2,8,1892.0,5.0
22.438,2,8,1892.0,6.0
20.973,2,8,1892.0,7.0
19.596,2,8,1892.0,8.0
19.362,2,8,1892.0,9.0
17.706,2,8,1892.0,10.0
15.545,2,8,1892.0,11.0
12.759,2,8,1892.0,12.0
11.855,2,8,1893.0,1.0
14.74,2,8,1893.0,2.0
15.946,2,8,1893.0,3.0
20.549,2,8,1893.0,4.0
21.513,2,8,1893.0,5.0
21.203,2,8,1893.0,6.0
19.751,2,8,1893.0,7.0
19.861,2,8,1893.0,8.0
19.888,2,8,1893.0,9.0
17.422,2,8,1893.0,10.0
14.834,2,8,1893.0,11.0
12.663,2,8,1893.0,12.0
13.013,2,8,1894.0,1.0
13.756,2,8,1894.0,2.0
15.729,2,8,1894.0,3.0
19.563,2,8,1894.0,4.0
22.078,2,8,1894.0,5.0
22.449,2,8,1894.0,6.0
20.453,2,8,1894.0,7.0
19.851,2,8,1894.0,8.0
19.725,2,8,1894.0,9.0
18.195,2,8,1894.0,10.0
15.264,2,8,1894.0,11.0
13.981,2,8,1894.0,12.0
13.184,2,8,1895.0,1.0
13.331,2,8,1895.0,2.0
16.722,2,8,1895.0,3.0
19.921,2,8,1895.0,4.0
21.571,2,8,1895.0,5.0
21.826,2,8,1895.0,6.0
20.51,2,8,1895.0,7.0
20.416,2,8,1895.0,8.0
20.007,2,8,1895.0,9.0
17.542,2,8,1895.0,10.0
15.979,2,8,1895.0,11.0
12.957,2,8,1895.0,12.0
13.462,2,8,1896.0,1.0
13.857,2,8,1896.0,2.0
17.29,2,8,1896.0,3.0
20.319,2,8,1896.0,4.0
22.965,2,8,1896.0,5.0
22.923,2,8,1896.0,6.0
21.452,2,8,1896.0,7.0
20.564,2,8,1896.0,8.0
20.001,2,8,1896.0,9.0
18.308,2,8,1896.0,10.0
16.164,2,8,1896.0,11.0
13.114,2,8,1896.0,12.0
13.282,2,8,1897.0,1.0
15.087,2,8,1897.0,2.0
17.701,2,8,1897.0,3.0
20.025,2,8,1897.0,4.0
21.783,2,8,1897.0,5.0
21.924,2,8,1897.0,6.0
20.42,2,8,1897.0,7.0
20.196,2,8,1897.0,8.0
19.03,2,8,1897.0,9.0
18.667,2,8,1897.0,10.0
16.121,2,8,1897.0,11.0
13.148,2,8,1897.0,12.0
13.153,2,8,1898.0,1.0
13.824,2,8,1898.0,2.0
16.947,2,8,1898.0,3.0
19.087,2,8,1898.0,4.0
21.816,2,8,1898.0,5.0
21.283,2,8,1898.0,6.0
19.805,2,8,1898.0,7.0
19.384,2,8,1898.0,8.0
19.426,2,8,1898.0,9.0
17.549,2,8,1898.0,10.0
15.608,2,8,1898.0,11.0
12.397,2,8,1898.0,12.0
12.0,2,8,1899.0,1.0
12.503,2,8,1899.0,2.0
16.779,2,8,1899.0,3.0
19.226,2,8,1899.0,4.0
22.241,2,8,1899.0,5.0
20.828,2,8,1899.0,6.0
20.594,2,8,1899.0,7.0
20.255,2,8,1899.0,8.0
19.351,2,8,1899.0,9.0
18.041,2,8,1899.0,10.0
15.373,2,8,1899.0,11.0
13.276,2,8,1899.0,12.0
13.692,2,8,1900.0,1.0
14.415,2,8,1900.0,2.0
16.626,2,8,1900.0,3.0
18.809,2,8,1900.0,4.0
21.391,2,8,1900.0,5.0
22.806,2,8,1900.0,6.0
20.345,2,8,1900.0,7.0
19.93,2,8,1900.0,8.0
19.963,2,8,1900.0,9.0
18.694,2,8,1900.0,10.0
15.867,2,8,1900.0,11.0
13.101,2,8,1900.0,12.0
13.649,2,8,1901.0,1.0
14.005,2,8,1901.0,2.0
16.474,2,8,1901.0,3.0
18.892,2,8,1901.0,4.0
21.706,2,8,1901.0,5.0
22.342,2,8,1901.0,6.0
20.622,2,8,1901.0,7.0
20.343,2,8,1901.0,8.0
19.829,2,8,1901.0,9.0
18.078,2,8,1901.0,10.0
15.537,2,8,1901.0,11.0
12.462,2,8,1901.0,12.0
13.07,2,8,1902.0,1.0
13.957,2,8,1902.0,2.0
16.33,2,8,1902.0,3.0
20.237,2,8,1902.0,4.0
22.317,2,8,1902.0,5.0
22.856,2,8,1902.0,6.0
20.044,2,8,1902.0,7.0
20.558,2,8,1902.0,8.0
19.894,2,8,1902.0,9.0
18.114,2,8,1902.0,10.0
16.298,2,8,1902.0,11.0
13.421,2,8,1902.0,12.0
12.172,2,8,1903.0,1.0
14.244,2,8,1903.0,2.0
16.404,2,8,1903.0,3.0
19.841,2,8,1903.0,4.0
21.258,2,8,1903.0,5.0
20.988,2,8,1903.0,6.0
20.43,2,8,1903.0,7.0
19.354,2,8,1903.0,8.0
19.223,2,8,1903.0,9.0
17.338,2,8,1903.0,10.0
15.471,2,8,1903.0,11.0
13.285,2,8,1903.0,12.0
12.718,2,8,1904.0,1.0
14.278,2,8,1904.0,2.0
17.312,2,8,1904.0,3.0
19.594,2,8,1904.0,4.0
20.937,2,8,1904.0,5.0
21.58,2,8,1904.0,6.0
19.842,2,8,1904.0,7.0
19.033,2,8,1904.0,8.0
19.251,2,8,1904.0,9.0
17.585,2,8,1904.0,10.0
14.867,2,8,1904.0,11.0
13.147,2,8,1904.0,12.0
12.868,2,8,1905.0,1.0
14.744,2,8,1905.0,2.0
15.554,2,8,1905.0,3.0
18.486,2,8,1905.0,4.0
22.706,2,8,1905.0,5.0
22.112,2,8,1905.0,6.0
20.477,2,8,1905.0,7.0
20.556,2,8,1905.0,8.0
19.624,2,8,1905.0,9.0
19.023,2,8,1905.0,10.0
17.028,2,8,1905.0,11.0
12.199,2,8,1905.0,12.0
12.562,2,8,1906.0,1.0
13.411,2,8,1906.0,2.0
16.622,2,8,1906.0,3.0
19.565,2,8,1906.0,4.0
22.093,2,8,1906.0,5.0
22.699,2,8,1906.0,6.0
20.877,2,8,1906.0,7.0
19.614,2,8,1906.0,8.0
19.689,2,8,1906.0,9.0
18.071,2,8,1906.0,10.0
15.67,2,8,1906.0,11.0
13.192,2,8,1906.0,12.0
14.263,2,8,1907.0,1.0
14.89,2,8,1907.0,2.0
17.819,2,8,1907.0,3.0
19.293,2,8,1907.0,4.0
21.246,2,8,1907.0,5.0
22.249,2,8,1907.0,6.0
20.276,2,8,1907.0,7.0
20.056,2,8,1907.0,8.0
19.813,2,8,1907.0,9.0
18.69,2,8,1907.0,10.0
15.642,2,8,1907.0,11.0
13.403,2,8,1907.0,12.0
14.364,2,8,1908.0,1.0
15.57,2,8,1908.0,2.0
18.602,2,8,1908.0,3.0
19.923,2,8,1908.0,4.0
21.845,2,8,1908.0,5.0
22.392,2,8,1908.0,6.0
19.891,2,8,1908.0,7.0
20.05,2,8,1908.0,8.0
19.71,2,8,1908.0,9.0
17.593,2,8,1908.0,10.0
15.33,2,8,1908.0,11.0
14.198,2,8,1908.0,12.0
13.901,2,8,1909.0,1.0
14.471,2,8,1909.0,2.0
17.537,2,8,1909.0,3.0
19.388,2,8,1909.0,4.0
22.127,2,8,1909.0,5.0
22.134,2,8,1909.0,6.0
20.928,2,8,1909.0,7.0
19.868,2,8,1909.0,8.0
18.855,2,8,1909.0,9.0
17.973,2,8,1909.0,10.0
16.401,2,8,1909.0,11.0
12.607,2,8,1909.0,12.0
12.815,2,8,1910.0,1.0
14.099,2,8,1910.0,2.0
16.253,2,8,1910.0,3.0
18.792,2,8,1910.0,4.0
21.197,2,8,1910.0,5.0
21.712,2,8,1910.0,6.0
20.238,2,8,1910.0,7.0
20.19,2,8,1910.0,8.0
19.194,2,8,1910.0,9.0
17.633,2,8,1910.0,10.0
16.007,2,8,1910.0,11.0
13.324,2,8,1910.0,12.0
14.591,2,8,1911.0,1.0
15.616,2,8,1911.0,2.0
17.504,2,8,1911.0,3.0
19.442,2,8,1911.0,4.0
20.397,2,8,1911.0,5.0
22.192,2,8,1911.0,6.0
20.101,2,8,1911.0,7.0
20.439,2,8,1911.0,8.0
20.367,2,8,1911.0,9.0
18.579,2,8,1911.0,10.0
16.276,2,8,1911.0,11.0
13.49,2,8,1911.0,12.0
13.139,2,8,1912.0,1.0
13.169,2,8,1912.0,2.0
16.912,2,8,1912.0,3.0
19.804,2,8,1912.0,4.0
22.108,2,8,1912.0,5.0
20.758,2,8,1912.0,6.0
20.217,2,8,1912.0,7.0
20.118,2,8,1912.0,8.0
19.445,2,8,1912.0,9.0
17.986,2,8,1912.0,10.0
14.311,2,8,1912.0,11.0
13.317,2,8,1912.0,12.0
12.976,2,8,1913.0,1.0
14.073,2,8,1913.0,2.0
16.131,2,8,1913.0,3.0
18.39,2,8,1913.0,4.0
21.049,2,8,1913.0,5.0
20.565,2,8,1913.0,6.0
19.986,2,8,1913.0,7.0
20.013,2,8,1913.0,8.0
19.073,2,8,1913.0,9.0
17.651,2,8,1913.0,10.0
16.298,2,8,1913.0,11.0
13.609,2,8,1913.0,12.0
14.151,2,8,1914.0,1.0
14.703,2,8,1914.0,2.0
15.876,2,8,1914.0,3.0
18.541,2,8,1914.0,4.0
20.992,2,8,1914.0,5.0
21.1,2,8,1914.0,6.0
20.298,2,8,1914.0,7.0
20.08,2,8,1914.0,8.0
19.385,2,8,1914.0,9.0
18.379,2,8,1914.0,10.0
15.91,2,8,1914.0,11.0
13.166,2,8,1914.0,12.0
12.545,2,8,1915.0,1.0
14.802,2,8,1915.0,2.0
14.453,2,8,1915.0,3.0
18.959,2,8,1915.0,4.0
22.182,2,8,1915.0,5.0
22.991,2,8,1915.0,6.0
20.89,2,8,1915.0,7.0
20.167,2,8,1915.0,8.0
19.344,2,8,1915.0,9.0
17.984,2,8,1915.0,10.0
16.242,2,8,1915.0,11.0
14.022,2,8,1915.0,12.0
14.909,2,8,1916.0,1.0
15.549,2,8,1916.0,2.0
17.997,2,8,1916.0,3.0
19.191,2,8,1916.0,4.0
22.126,2,8,1916.0,5.0
23.14,2,8,1916.0,6.0
20.106,2,8,1916.0,7.0
19.058,2,8,1916.0,8.0
18.836,2,8,1916.0,9.0
17.775,2,8,1916.0,10.0
15.029,2,8,1916.0,11.0
13.822,2,8,1916.0,12.0
14.042,2,8,1917.0,1.0
15.284,2,8,1917.0,2.0
16.788,2,8,1917.0,3.0
19.098,2,8,1917.0,4.0
21.296,2,8,1917.0,5.0
22.191,2,8,1917.0,6.0
20.797,2,8,1917.0,7.0
20.348,2,8,1917.0,8.0
19.568,2,8,1917.0,9.0
17.843,2,8,1917.0,10.0
15.571,2,8,1917.0,11.0
13.996,2,8,1917.0,12.0
12.752,2,8,1918.0,1.0
15.414,2,8,1918.0,2.0
17.172,2,8,1918.0,3.0
19.653,2,8,1918.0,4.0
21.559,2,8,1918.0,5.0
21.971,2,8,1918.0,6.0
20.745,2,8,1918.0,7.0
19.746,2,8,1918.0,8.0
19.3,2,8,1918.0,9.0
18.814,2,8,1918.0,10.0
15.553,2,8,1918.0,11.0
13.609,2,8,1918.0,12.0
11.958,2,8,1919.0,1.0
14.388,2,8,1919.0,2.0
16.207,2,8,1919.0,3.0
19.294,2,8,1919.0,4.0
22.188,2,8,1919.0,5.0
21.893,2,8,1919.0,6.0
19.875,2,8,1919.0,7.0
20.628,2,8,1919.0,8.0
19.638,2,8,1919.0,9.0
18.946,2,8,1919.0,10.0
15.924,2,8,1919.0,11.0
13.964,2,8,1919.0,12.0
12.999,2,8,1920.0,1.0
15.889,2,8,1920.0,2.0
16.951,2,8,1920.0,3.0
19.68,2,8,1920.0,4.0
21.519,2,8,1920.0,5.0
21.083,2,8,1920.0,6.0
21.086,2,8,1920.0,7.0
19.979,2,8,1920.0,8.0
20.263,2,8,1920.0,9.0
18.136,2,8,1920.0,10.0
15.722,2,8,1920.0,11.0
13.731,2,8,1920.0,12.0
13.811,2,8,1921.0,1.0
14.116,2,8,1921.0,2.0
17.591,2,8,1921.0,3.0
19.807,2,8,1921.0,4.0
21.783,2,8,1921.0,5.0
22.945,2,8,1921.0,6.0
20.469,2,8,1921.0,7.0
20.63,2,8,1921.0,8.0
20.234,2,8,1921.0,9.0
18.458,2,8,1921.0,10.0
16.169,2,8,1921.0,11.0
14.664,2,8,1921.0,12.0
13.773,2,8,1922.0,1.0
16.581,2,8,1922.0,2.0
17.356,2,8,1922.0,3.0
20.161,2,8,1922.0,4.0
22.846,2,8,1922.0,5.0
21.673,2,8,1922.0,6.0
20.787,2,8,1922.0,7.0
20.665,2,8,1922.0,8.0
19.501,2,8,1922.0,9.0
17.895,2,8,1922.0,10.0
16.364,2,8,1922.0,11.0
14.334,2,8,1922.0,12.0
14.805,2,8,1923.0,1.0
15.124,2,8,1923.0,2.0
16.261,2,8,1923.0,3.0
19.67,2,8,1923.0,4.0
22.437,2,8,1923.0,5.0
22.091,2,8,1923.0,6.0
20.398,2,8,1923.0,7.0
20.288,2,8,1923.0,8.0
19.934,2,8,1923.0,9.0
17.297,2,8,1923.0,10.0
15.543,2,8,1923.0,11.0
13.981,2,8,1923.0,12.0
13.234,2,8,1924.0,1.0
14.127,2,8,1924.0,2.0
16.489,2,8,1924.0,3.0
19.566,2,8,1924.0,4.0
21.472,2,8,1924.0,5.0
21.729,2,8,1924.0,6.0
20.94,2,8,1924.0,7.0
21.047,2,8,1924.0,8.0
19.415,2,8,1924.0,9.0
18.037,2,8,1924.0,10.0
16.149,2,8,1924.0,11.0
13.691,2,8,1924.0,12.0
13.478,2,8,1925.0,1.0
15.818,2,8,1925.0,2.0
17.696,2,8,1925.0,3.0
20.65,2,8,1925.0,4.0
21.864,2,8,1925.0,5.0
21.664,2,8,1925.0,6.0
20.88,2,8,1925.0,7.0
20.34,2,8,1925.0,8.0
19.686,2,8,1925.0,9.0
18.564,2,8,1925.0,10.0
16.011,2,8,1925.0,11.0
11.579,2,8,1925.0,12.0
12.128,2,8,1926.0,1.0
15.15,2,8,1926.0,2.0
17.264,2,8,1926.0,3.0
18.886,2,8,1926.0,4.0
21.013,2,8,1926.0,5.0
22.085,2,8,1926.0,6.0
20.816,2,8,1926.0,7.0
20.478,2,8,1926.0,8.0
20.15,2,8,1926.0,9.0
19.225,2,8,1926.0,10.0
15.458,2,8,1926.0,11.0
14.435,2,8,1926.0,12.0
13.576,2,8,1927.0,1.0
14.971,2,8,1927.0,2.0
17.526,2,8,1927.0,3.0
19.835,2,8,1927.0,4.0
23.229,2,8,1927.0,5.0
21.543,2,8,1927.0,6.0
20.551,2,8,1927.0,7.0
20.462,2,8,1927.0,8.0
19.582,2,8,1927.0,9.0
18.09,2,8,1927.0,10.0
16.054,2,8,1927.0,11.0
13.583,2,8,1927.0,12.0
13.254,2,8,1928.0,1.0
15.166,2,8,1928.0,2.0
17.41,2,8,1928.0,3.0
19.18,2,8,1928.0,4.0
22.049,2,8,1928.0,5.0
23.333,2,8,1928.0,6.0
20.787,2,8,1928.0,7.0
20.297,2,8,1928.0,8.0
19.446,2,8,1928.0,9.0
19.281,2,8,1928.0,10.0
15.691,2,8,1928.0,11.0
13.669,2,8,1928.0,12.0
13.606,2,8,1929.0,1.0
14.969,2,8,1929.0,2.0
16.393,2,8,1929.0,3.0
20.626,2,8,1929.0,4.0
22.202,2,8,1929.0,5.0
22.956,2,8,1929.0,6.0
20.316,2,8,1929.0,7.0
19.845,2,8,1929.0,8.0
20.105,2,8,1929.0,9.0
17.627,2,8,1929.0,10.0
15.473,2,8,1929.0,11.0
13.7,2,8,1929.0,12.0
13.458,2,8,1930.0,1.0
14.899,2,8,1930.0,2.0
17.231,2,8,1930.0,3.0
19.661,2,8,1930.0,4.0
22.692,2,8,1930.0,5.0
21.857,2,8,1930.0,6.0
20.602,2,8,1930.0,7.0
20.618,2,8,1930.0,8.0
21.044,2,8,1930.0,9.0
18.668,2,8,1930.0,10.0
15.087,2,8,1930.0,11.0
13.714,2,8,1930.0,12.0
11.796,2,8,1931.0,1.0
13.771,2,8,1931.0,2.0
15.832,2,8,1931.0,3.0
18.705,2,8,1931.0,4.0
21.483,2,8,1931.0,5.0
22.314,2,8,1931.0,6.0
20.838,2,8,1931.0,7.0
19.97,2,8,1931.0,8.0
20.011,2,8,1931.0,9.0
19.578,2,8,1931.0,10.0
16.503,2,8,1931.0,11.0
13.856,2,8,1931.0,12.0
13.705,2,8,1932.0,1.0
16.076,2,8,1932.0,2.0
15.874,2,8,1932.0,3.0
19.905,2,8,1932.0,4.0
22.864,2,8,1932.0,5.0
23.888,2,8,1932.0,6.0
21.066,2,8,1932.0,7.0
21.063,2,8,1932.0,8.0
19.639,2,8,1932.0,9.0
18.427,2,8,1932.0,10.0
14.533,2,8,1932.0,11.0
13.73,2,8,1932.0,12.0
13.821,2,8,1933.0,1.0
15.177,2,8,1933.0,2.0
17.777,2,8,1933.0,3.0
20.42,2,8,1933.0,4.0
23.237,2,8,1933.0,5.0
22.341,2,8,1933.0,6.0
21.19,2,8,1933.0,7.0
20.247,2,8,1933.0,8.0
19.868,2,8,1933.0,9.0
18.123,2,8,1933.0,10.0
15.505,2,8,1933.0,11.0
14.029,2,8,1933.0,12.0
12.978,2,8,1934.0,1.0
15.029,2,8,1934.0,2.0
15.75,2,8,1934.0,3.0
19.084,2,8,1934.0,4.0
20.736,2,8,1934.0,5.0
22.725,2,8,1934.0,6.0
20.468,2,8,1934.0,7.0
20.089,2,8,1934.0,8.0
20.028,2,8,1934.0,9.0
18.257,2,8,1934.0,10.0
15.954,2,8,1934.0,11.0
15.013,2,8,1934.0,12.0
13.372,2,8,1935.0,1.0
12.42,2,8,1935.0,2.0
17.066,2,8,1935.0,3.0
19.76,2,8,1935.0,4.0
21.981,2,8,1935.0,5.0
21.137,2,8,1935.0,6.0
20.221,2,8,1935.0,7.0
19.919,2,8,1935.0,8.0
19.263,2,8,1935.0,9.0
18.248,2,8,1935.0,10.0
16.214,2,8,1935.0,11.0
13.573,2,8,1935.0,12.0
14.278,2,8,1936.0,1.0
15.206,2,8,1936.0,2.0
17.324,2,8,1936.0,3.0
18.834,2,8,1936.0,4.0
21.656,2,8,1936.0,5.0
23.015,2,8,1936.0,6.0
20.934,2,8,1936.0,7.0
20.319,2,8,1936.0,8.0
19.685,2,8,1936.0,9.0
18.422,2,8,1936.0,10.0
16.627,2,8,1936.0,11.0
14.61,2,8,1936.0,12.0
15.771,2,8,1937.0,1.0
16.418,2,8,1937.0,2.0
17.604,2,8,1937.0,3.0
20.073,2,8,1937.0,4.0
22.363,2,8,1937.0,5.0
22.789,2,8,1937.0,6.0
20.931,2,8,1937.0,7.0
21.036,2,8,1937.0,8.0
20.095,2,8,1937.0,9.0
18.613,2,8,1937.0,10.0
16.328,2,8,1937.0,11.0
14.074,2,8,1937.0,12.0
13.599,2,8,1938.0,1.0
15.778,2,8,1938.0,2.0
18.092,2,8,1938.0,3.0
19.248,2,8,1938.0,4.0
21.978,2,8,1938.0,5.0
21.7,2,8,1938.0,6.0
20.403,2,8,1938.0,7.0
20.629,2,8,1938.0,8.0
19.576,2,8,1938.0,9.0
18.136,2,8,1938.0,10.0
16.338,2,8,1938.0,11.0
13.846,2,8,1938.0,12.0
13.697,2,8,1939.0,1.0
14.953,2,8,1939.0,2.0
17.879,2,8,1939.0,3.0
19.472,2,8,1939.0,4.0
21.801,2,8,1939.0,5.0
21.539,2,8,1939.0,6.0
20.785,2,8,1939.0,7.0
20.292,2,8,1939.0,8.0
19.318,2,8,1939.0,9.0
18.398,2,8,1939.0,10.0
15.331,2,8,1939.0,11.0
14.186,2,8,1939.0,12.0
12.801,2,8,1940.0,1.0
14.45,2,8,1940.0,2.0
16.839,2,8,1940.0,3.0
19.739,2,8,1940.0,4.0
22.712,2,8,1940.0,5.0
22.612,2,8,1940.0,6.0
21.246,2,8,1940.0,7.0
20.896,2,8,1940.0,8.0
19.836,2,8,1940.0,9.0
